   1     1   0.97079597E+00  0.00000000E+00
   2     1  -0.11171134E-15  0.00000000E+00
   3     1  -0.23397336E+00  0.00000000E+00
   4     1  -0.65623786E-16  0.00000000E+00
   5     1   0.51549346E-01  0.00000000E+00
   6     1   0.60286647E-16  0.00000000E+00
   7     1  -0.13195328E-02  0.00000000E+00
   8     1  -0.32693670E-16  0.00000000E+00
   9     1  -0.86007202E-02  0.00000000E+00
  10     1   0.21481288E-16  0.00000000E+00
  11     1   0.73964080E-02  0.00000000E+00
  12     1  -0.19135963E-16  0.00000000E+00
  13     1  -0.43761184E-02  0.00000000E+00
  14     1   0.14187550E-16  0.00000000E+00
  15     1   0.20408436E-02  0.00000000E+00
  16     1  -0.28399029E-17  0.00000000E+00
  17     1  -0.69093360E-03  0.00000000E+00
  18     1  -0.12324037E-16  0.00000000E+00
  19     1   0.58417050E-04  0.00000000E+00
  20     1   0.26548581E-16  0.00000000E+00
  21     1   0.16391063E-03  0.00000000E+00
  22     1  -0.36025888E-16  0.00000000E+00
  23     1  -0.19194540E-03  0.00000000E+00
  24     1   0.39142482E-16  0.00000000E+00
  25     1   0.14878264E-03  0.00000000E+00
  26     1  -0.36345918E-16  0.00000000E+00
  27     1  -0.93609258E-04  0.00000000E+00
  28     1   0.29369850E-16  0.00000000E+00
  29     1   0.49074777E-04  0.00000000E+00
  30     1  -0.20377410E-16  0.00000000E+00
  31     1  -0.19945911E-04  0.00000000E+00
  32     1   0.11317148E-16  0.00000000E+00
  33     1   0.38429893E-05  0.00000000E+00
  34     1  -0.35761656E-17  0.00000000E+00
  35     1   0.34015964E-05  0.00000000E+00
  36     1  -0.21079739E-17  0.00000000E+00
  37     1  -0.55097596E-05  0.00000000E+00
  38     1   0.55644969E-17  0.00000000E+00
  39     1   0.51160986E-05  0.00000000E+00
  40     1  -0.70248939E-17  0.00000000E+00
  41     1  -0.38172307E-05  0.00000000E+00
  42     1   0.69444785E-17  0.00000000E+00
  43     1   0.24432093E-05  0.00000000E+00
  44     1  -0.58508887E-17  0.00000000E+00
  45     1  -0.13396061E-05  0.00000000E+00
  46     1   0.42369820E-17  0.00000000E+00
  47     1   0.58569050E-06  0.00000000E+00
  48     1  -0.24995103E-17  0.00000000E+00
  49     1  -0.13811103E-06  0.00000000E+00
  50     1   0.91581274E-18  0.00000000E+00
  51     1  -0.86137553E-07  0.00000000E+00
  52     1   0.35272668E-18  0.00000000E+00
  53     1   0.16841986E-06  0.00000000E+00
  54     1  -0.12415270E-17  0.00000000E+00
  55     1  -0.17234027E-06  0.00000000E+00
  56     1   0.17570558E-17  0.00000000E+00
  57     1   0.14097339E-06  0.00000000E+00
  58     1  -0.19508346E-17  0.00000000E+00
  59     1  -0.99991178E-07  0.00000000E+00
  60     1   0.18969896E-17  0.00000000E+00
  61     1   0.62514182E-07  0.00000000E+00
  62     1  -0.16750925E-17  0.00000000E+00
  63     1  -0.33670845E-07  0.00000000E+00
  64     1   0.13585712E-17  0.00000000E+00
  65     1   0.14114745E-07  0.00000000E+00
  66     1  -0.10080784E-17  0.00000000E+00
  67     1  -0.24061954E-08  0.00000000E+00
  68     1   0.66878863E-18  0.00000000E+00
  69     1  -0.35532070E-08  0.00000000E+00
  70     1  -0.37048977E-18  0.00000000E+00
  71     1   0.57678739E-08  0.00000000E+00
  72     1   0.12941938E-18  0.00000000E+00
  73     1  -0.58331826E-08  0.00000000E+00
  74     1   0.49010296E-19  0.00000000E+00
  75     1   0.48703587E-08  0.00000000E+00
  76     1  -0.16723657E-18  0.00000000E+00
  77     1  -0.35833508E-08  0.00000000E+00
  78     1   0.23274489E-18  0.00000000E+00
  79     1   0.23594390E-08  0.00000000E+00
  80     1  -0.25568733E-18  0.00000000E+00
  81     1  -0.13712509E-08  0.00000000E+00
  82     1   0.24702873E-18  0.00000000E+00
  83     1   0.66123120E-09  0.00000000E+00
  84     1  -0.21723099E-18  0.00000000E+00
  85     1  -0.20326403E-09  0.00000000E+00
  86     1   0.17542431E-18  0.00000000E+00
  87     1  -0.56884453E-10  0.00000000E+00
  88     1  -0.12898232E-18  0.00000000E+00
  89     1   0.17784204E-09  0.00000000E+00
  90     1   0.83404702E-19  0.00000000E+00
  91     1  -0.21069911E-09  0.00000000E+00
  92     1  -0.42414747E-19  0.00000000E+00
  93     1   0.19459150E-09  0.00000000E+00
  94     1   0.81900897E-20  0.00000000E+00
  95     1  -0.15654954E-09  0.00000000E+00
  96     1   0.18340539E-19  0.00000000E+00
  97     1   0.11338839E-09  0.00000000E+00
  98     1  -0.37183594E-19  0.00000000E+00
  99     1  -0.74260636E-10  0.00000000E+00
 100     1   0.48985564E-19  0.00000000E+00
 101     1   0.43113274E-10  0.00000000E+00
 102     1  -0.54776552E-19  0.00000000E+00
 103     1  -0.20705851E-10  0.00000000E+00
 104     1   0.55763252E-19  0.00000000E+00
 105     1   0.60969004E-11  0.00000000E+00
 106     1  -0.53173532E-19  0.00000000E+00
 107     1   0.23610908E-11  0.00000000E+00
 108     1   0.48149553E-19  0.00000000E+00
 109     1  -0.64212487E-11  0.00000000E+00
 110     1  -0.41682957E-19  0.00000000E+00
 111     1   0.76278073E-11  0.00000000E+00
 112     1   0.34583978E-19  0.00000000E+00
 113     1  -0.71904006E-11  0.00000000E+00
 114     1  -0.27476177E-19  0.00000000E+00
 115     1   0.59706614E-11  0.00000000E+00
 116     1   0.20809243E-19  0.00000000E+00
 117     1  -0.45264471E-11  0.00000000E+00
 118     1  -0.14882624E-19  0.00000000E+00
 119     1   0.31779962E-11  0.00000000E+00
 120     1   0.98747300E-20  0.00000000E+00
 121     1  -0.20750477E-11  0.00000000E+00
 122     1  -0.58734136E-20  0.00000000E+00
 123     1   0.12543889E-11  0.00000000E+00
 124     1   0.29045722E-20  0.00000000E+00
 125     1  -0.68409402E-12  0.00000000E+00
 126     1  -0.95664055E-21  0.00000000E+00
 127     1   0.29474222E-12  0.00000000E+00
 128     1  -0.30905443E-25 -0.00000000E+00

   1     2  -0.21850696E-17  0.00000000E+00
   2     2  -0.87655691E+00  0.00000000E+00
   3     2   0.96542605E-16  0.00000000E+00
   4     2   0.44114135E+00  0.00000000E+00
   5     2  -0.17011333E-15  0.00000000E+00
   6     2  -0.18236336E+00  0.00000000E+00
   7     2   0.23929022E-15  0.00000000E+00
   8     2   0.59371479E-01  0.00000000E+00
   9     2  -0.28321361E-15  0.00000000E+00
  10     2  -0.95601184E-02  0.00000000E+00
  11     2   0.22757853E-15  0.00000000E+00
  12     2  -0.62607825E-02  0.00000000E+00
  13     2  -0.16647981E-15  0.00000000E+00
  14     2   0.84527998E-02  0.00000000E+00
  15     2   0.63876893E-16  0.00000000E+00
  16     2  -0.63786482E-02  0.00000000E+00
  17     2   0.95308421E-16  0.00000000E+00
  18     2   0.37814293E-02  0.00000000E+00
  19     2  -0.39072847E-16  0.00000000E+00
  20     2  -0.18277762E-02  0.00000000E+00
  21     2  -0.20051297E-15  0.00000000E+00
  22     2   0.65153772E-03  0.00000000E+00
  23     2   0.40100409E-15  0.00000000E+00
  24     2  -0.62809046E-04  0.00000000E+00
  25     2  -0.48459265E-15  0.00000000E+00
  26     2  -0.16576449E-03  0.00000000E+00
  27     2   0.40961921E-15  0.00000000E+00
  28     2   0.20787482E-03  0.00000000E+00
  29     2  -0.40537715E-15  0.00000000E+00
  30     2  -0.17214402E-03  0.00000000E+00
  31     2   0.44328364E-15  0.00000000E+00
  32     2   0.11667318E-03  0.00000000E+00
  33     2  -0.34313705E-15  0.00000000E+00
  34     2  -0.67281426E-04  0.00000000E+00
  35     2   0.29166645E-16  0.00000000E+00
  36     2   0.31969032E-04  0.00000000E+00
  37     2   0.13942191E-15  0.00000000E+00
  38     2  -0.10373707E-04  0.00000000E+00
  39     2  -0.97681349E-16  0.00000000E+00
  40     2  -0.84863753E-06  0.00000000E+00
  41     2   0.33642026E-16  0.00000000E+00
  42     2   0.53737103E-05  0.00000000E+00
  43     2  -0.99157129E-16  0.00000000E+00
  44     2  -0.61589771E-05  0.00000000E+00
  45     2   0.19314852E-15  0.00000000E+00
  46     2   0.52168920E-05  0.00000000E+00
  47     2  -0.22948360E-15  0.00000000E+00
  48     2  -0.37423211E-05  0.00000000E+00
  49     2   0.11823189E-15  0.00000000E+00
  50     2   0.23433114E-05  0.00000000E+00
  51     2   0.59802812E-16  0.00000000E+00
  52     2  -0.12597273E-05  0.00000000E+00
  53     2  -0.19838912E-15  0.00000000E+00
  54     2   0.52937196E-06  0.00000000E+00
  55     2   0.25937997E-15  0.00000000E+00
  56     2  -0.97797443E-07  0.00000000E+00
  57     2  -0.22499631E-15  0.00000000E+00
  58     2  -0.11751348E-06  0.00000000E+00
  59     2   0.19495383E-15  0.00000000E+00
  60     2   0.19472825E-06  0.00000000E+00
  61     2  -0.21380490E-15  0.00000000E+00
  62     2  -0.19487320E-06  0.00000000E+00
  63     2   0.22369031E-15  0.00000000E+00
  64     2   0.15975136E-06  0.00000000E+00
  65     2  -0.20524187E-15  0.00000000E+00
  66     2  -0.11476603E-06  0.00000000E+00
  67     2   0.11971311E-15  0.00000000E+00
  68     2   0.73276219E-07  0.00000000E+00
  69     2   0.34722986E-16  0.00000000E+00
  70     2  -0.40773027E-07  0.00000000E+00
  71     2  -0.19018504E-15  0.00000000E+00
  72     2   0.18188725E-07  0.00000000E+00
  73     2   0.29936720E-15  0.00000000E+00
  74     2  -0.42092314E-08  0.00000000E+00
  75     2  -0.33299933E-15  0.00000000E+00
  76     2  -0.32785833E-08  0.00000000E+00
  77     2   0.28047782E-15  0.00000000E+00
  78     2   0.63874236E-08  0.00000000E+00
  79     2  -0.19591879E-15  0.00000000E+00
  80     2  -0.68640559E-08  0.00000000E+00
  81     2   0.14671025E-15  0.00000000E+00
  82     2   0.59846971E-08  0.00000000E+00
  83     2  -0.14241265E-15  0.00000000E+00
  84     2  -0.45875123E-08  0.00000000E+00
  85     2   0.15871681E-15  0.00000000E+00
  86     2   0.31623569E-08  0.00000000E+00
  87     2  -0.17196995E-15  0.00000000E+00
