   1   0.10000000E+01   0.00000000E+00
   2   0.10000000E+01   0.00000000E+00
   3   0.10000000E+01   0.00000000E+00
   4   0.10000000E+01   0.00000000E+00
   5   0.10000000E+01   0.00000000E+00
   6   0.10000000E+01   0.00000000E+00
   7   0.10000000E+01   0.00000000E+00
   8   0.10000000E+01   0.00000000E+00
   9   0.10000000E+01   0.00000000E+00
  10   0.10000000E+01   0.00000000E+00
  11   0.10000000E+01   0.00000000E+00
  12   0.10000000E+01   0.00000000E+00
  13   0.10000000E+01   0.00000000E+00
  14   0.10000000E+01   0.00000000E+00
  15   0.10000000E+01   0.20194839E-29
  16   0.10000000E+01   0.20194839E-29
  17   0.10000000E+01   0.10113197E-28
  18   0.10000000E+01   0.34473222E-28
  19   0.10000000E+01   0.50629093E-28
  20   0.10000000E+01   0.82940589E-28
  21   0.10000000E+01   0.14756407E-27
  22   0.10000000E+01   0.34143453E-27
  23   0.10000000E+01   0.47068150E-27
  24   0.10000000E+01   0.47068150E-27
  25   0.10000000E+01   0.47068150E-27
  26   0.10000000E+01   0.47068150E-27
  27   0.10000000E+01   0.47068150E-27
  28   0.10000000E+01   0.47068150E-27
  29   0.10000000E+01   0.47068150E-27
  30   0.10000000E+01   0.47068150E-27
  31   0.10000000E+01   0.47068150E-27
  32   0.10000000E+01   0.47068150E-27
  33   0.10000000E+01   0.47068150E-27
  34   0.10000000E+01   0.47068150E-27
  35   0.10000000E+01   0.47068150E-27
  36   0.10000000E+01   0.47068150E-27
  37   0.10000000E+01   0.47068150E-27
  38   0.10000000E+01   0.47068150E-27
  39   0.10000000E+01   0.47068150E-27
  40   0.10000000E+01   0.47068150E-27
  41   0.10000000E+01   0.47068150E-27
  42   0.10000000E+01   0.47068150E-27
  43   0.10000000E+01   0.47068150E-27
  44   0.10000000E+01   0.47068150E-27
  45   0.10000000E+01   0.47068150E-27
  46   0.10000000E+01   0.47068150E-27
  47   0.10000000E+01   0.47068150E-27
  48   0.10000000E+01   0.47068150E-27
  49   0.10000000E+01   0.47068150E-27
  50   0.10000000E+01   0.47068150E-27
  51   0.10000000E+01   0.47068150E-27
  52   0.10000000E+01   0.47068150E-27
  53   0.10000000E+01   0.47068150E-27
  54   0.10000000E+01   0.47068150E-27
  55   0.10000000E+01   0.47068150E-27
  56   0.10000000E+01   0.47068150E-27
  57   0.10000000E+01   0.47068150E-27
  58   0.10000000E+01   0.47068150E-27
  59   0.10000000E+01   0.47068150E-27
  60   0.10000000E+01   0.47068150E-27
  61   0.10000000E+01   0.47068150E-27
  62   0.10000000E+01   0.47068150E-27
  63   0.10000000E+01   0.47068150E-27
  64   0.10000000E+01   0.47068150E-27
  65   0.10000000E+01   0.47068150E-27
  66   0.10000000E+01   0.47068150E-27
  67   0.10000000E+01   0.47068150E-27
  68   0.10000000E+01   0.47068150E-27
  69   0.10000000E+01   0.47068150E-27
  70   0.10000000E+01   0.47068150E-27
  71   0.10000000E+01   0.47068150E-27
  72   0.10000000E+01   0.47068150E-27
  73   0.10000000E+01   0.47068150E-27
  74   0.10000000E+01   0.47068150E-27
  75   0.10000000E+01   0.47068150E-27
  76   0.10000000E+01   0.47068150E-27
  77   0.10000000E+01   0.47068150E-27
  78   0.10000000E+01   0.47068150E-27
  79   0.10000000E+01   0.47068150E-27
  80   0.10000000E+01   0.47068150E-27
  81   0.10000000E+01   0.47068150E-27
  82   0.10000000E+01   0.47068150E-27
  83   0.10000000E+01   0.47068150E-27
  84   0.10000000E+01   0.47068150E-27
  85   0.10000000E+01   0.47068150E-27
  86   0.10000000E+01   0.47068150E-27
  87   0.10000000E+01   0.47068150E-27
  88   0.10000000E+01   0.47068150E-27
  89   0.10000000E+01   0.47068150E-27
  90   0.10000000E+01   0.47068150E-27
  91   0.10000000E+01   0.47068150E-27
  92   0.10000000E+01   0.47068150E-27
  93   0.10000000E+01   0.47068150E-27
  94   0.10000000E+01   0.47068150E-27
  95   0.10000000E+01   0.47068150E-27
  96   0.10000000E+01   0.47068150E-27
  97   0.10000000E+01   0.47068150E-27
  98   0.10000000E+01   0.47068150E-27
  99   0.10000000E+01   0.47068150E-27
 100   0.10000000E+01   0.47068150E-27
 101   0.10000000E+01   0.47068150E-27
 102   0.10000000E+01   0.47068150E-27
 103   0.10000000E+01   0.47068150E-27
 104   0.10000000E+01   0.47068150E-27
 105   0.10000000E+01   0.47068150E-27
 106   0.10000000E+01   0.47068150E-27
 107   0.10000000E+01   0.47068150E-27
 108   0.10000000E+01   0.47068150E-27
 109   0.10000000E+01   0.47068150E-27
 110   0.10000000E+01   0.47068150E-27
 111   0.10000000E+01   0.47068150E-27
 112   0.10000000E+01   0.47068150E-27
 113   0.10000000E+01   0.47068150E-27
 114   0.10000000E+01   0.47068150E-27
 115   0.10000000E+01   0.47068150E-27
 116   0.10000000E+01   0.47068150E-27
 117   0.10000000E+01   0.47068150E-27
 118   0.10000000E+01   0.47068150E-27
 119   0.10000000E+01   0.47068150E-27
 120   0.10000000E+01   0.47068150E-27
 121   0.10000000E+01   0.47068150E-27
 122   0.10000000E+01   0.47068150E-27
 123   0.10000000E+01   0.47068150E-27
 124   0.10000000E+01   0.47068150E-27
 125   0.10000000E+01   0.47068150E-27
 126   0.10000000E+01   0.47068150E-27
 127   0.10000000E+01   0.47068150E-27
 128   0.10000000E+01   0.47068150E-27
 129   0.10000000E+01   0.47068150E-27
 130   0.10000000E+01   0.47068150E-27
 131   0.10000000E+01   0.47068150E-27
 132   0.10000000E+01   0.47068150E-27
 133   0.10000000E+01   0.47068150E-27
 134   0.10000000E+01   0.47068150E-27
 135   0.10000000E+01   0.47068150E-27
 136   0.10000000E+01   0.47068150E-27
 137   0.10000000E+01   0.47068150E-27
 138   0.10000000E+01   0.47068150E-27
 139   0.10000000E+01   0.47068150E-27
 140   0.10000000E+01   0.47068150E-27
 141   0.10000000E+01   0.47068150E-27
 142   0.10000000E+01   0.47068150E-27
 143   0.10000000E+01   0.47068150E-27
 144   0.10000000E+01   0.47068150E-27
 145   0.10000000E+01   0.47068150E-27
 146   0.10000000E+01   0.47068150E-27
 147   0.10000000E+01   0.47068150E-27
 148   0.10000000E+01   0.47068150E-27
 149   0.10000000E+01   0.47068150E-27
 150   0.10000000E+01   0.47068150E-27
 151   0.10000000E+01   0.47068150E-27
 152   0.10000000E+01   0.47068150E-27
 153   0.10000000E+01   0.47068150E-27
 154   0.10000000E+01   0.47068150E-27
 155   0.10000000E+01   0.47068150E-27
 156   0.10000000E+01   0.47068150E-27
 157   0.10000000E+01   0.47068150E-27
 158   0.10000000E+01   0.47068150E-27
 159   0.10000000E+01   0.47068150E-27
 160   0.10000000E+01   0.47068150E-27
 161   0.10000000E+01   0.47068150E-27
 162   0.10000000E+01   0.47068150E-27
 163   0.10000000E+01   0.47068150E-27
 164   0.10000000E+01   0.47068150E-27
 165   0.10000000E+01   0.47068150E-27
 166   0.10000000E+01   0.47068150E-27
 167   0.10000000E+01   0.47068150E-27
 168   0.10000000E+01   0.47068150E-27
 169   0.10000000E+01   0.47068150E-27
 170   0.10000000E+01   0.47068150E-27
 171   0.10000000E+01   0.47068150E-27
 172   0.10000000E+01   0.47068150E-27
 173   0.10000000E+01   0.47068150E-27
 174   0.10000000E+01   0.47068150E-27
 175   0.10000000E+01   0.47068150E-27
 176   0.10000000E+01   0.47068150E-27
 177   0.10000000E+01   0.47068150E-27
 178   0.10000000E+01   0.47068150E-27
 179   0.10000000E+01   0.47068150E-27
 180   0.10000000E+01   0.47068150E-27
 181   0.10000000E+01   0.47068150E-27
 182   0.10000000E+01   0.47068150E-27
 183   0.10000000E+01   0.47068150E-27
 184   0.10000000E+01   0.47068150E-27
 185   0.10000000E+01   0.47068150E-27
 186   0.10000000E+01   0.47068150E-27
 187   0.10000000E+01   0.47068150E-27
 188   0.10000000E+01   0.47068150E-27
 189   0.10000000E+01   0.47068150E-27
 190   0.10000000E+01   0.47068150E-27
 191   0.10000000E+01   0.47068150E-27
 192   0.10000000E+01   0.47068150E-27
 193   0.10000000E+01   0.47068150E-27
