   6     7   0.20406101E-12  0.00000000E+00
   6     8   0.13972153E-14  0.00000000E+00
   6     9   0.99044913E-17  0.00000000E+00
   6    10   0.72937756E-19  0.00000000E+00
   7     1   0.97845462E+00  0.00000000E+00
   7     2   0.21299780E-01  0.00000000E+00
   7     3   0.24345217E-03  0.00000000E+00
   7     4   0.21265320E-05  0.00000000E+00
   7     5   0.16725456E-07  0.00000000E+00
   7     6   0.12790804E-09  0.00000000E+00
   7     7   0.98641990E-12  0.00000000E+00
   7     8   0.77986221E-14  0.00000000E+00
   7     9   0.63359955E-16  0.00000000E+00
   7    10   0.53413785E-18  0.00000000E+00
   8     1   0.97088417E+00  0.00000000E+00
   8     2   0.28672411E-01  0.00000000E+00
   8     3   0.43841839E-03  0.00000000E+00
   8     4   0.49504664E-05  0.00000000E+00
   8     5   0.48433824E-07  0.00000000E+00
   8     6   0.44563032E-09  0.00000000E+00
   8     7   0.40252780E-11  0.00000000E+00
   8     8   0.36516596E-13  0.00000000E+00
   8     9   0.33609177E-15  0.00000000E+00
   8    10   0.31925423E-17  0.00000000E+00
   9     1   0.96228014E+00  0.00000000E+00
   9     2   0.36980264E-01  0.00000000E+00
   9     3   0.72909949E-03  0.00000000E+00
   9     4   0.10367652E-04  0.00000000E+00
   9     5   0.12410647E-06  0.00000000E+00
   9     6   0.13597171E-08  0.00000000E+00
   9     7   0.14291638E-10  0.00000000E+00
   9     8   0.14804864E-12  0.00000000E+00
   9     9   0.15341672E-14  0.00000000E+00
   9    10   0.16277376E-16  0.00000000E+00
  10     1   0.95269427E+00  0.00000000E+00
  10     2   0.46145960E-01  0.00000000E+00
  10     3   0.11395202E-02  0.00000000E+00
  10     4   0.19955762E-04  0.00000000E+00
  10     5   0.28782372E-06  0.00000000E+00
  10     6   0.37168450E-08  0.00000000E+00
  10     7   0.45149419E-10  0.00000000E+00
  10     8   0.53152362E-12  0.00000000E+00
  10     9   0.61744589E-14  0.00000000E+00
  10    10   0.72781854E-16  0.00000000E+00
  11     1   0.94218297E+00  0.00000000E+00
  11     2   0.56086126E-01  0.00000000E+00
  11     3   0.16944236E-02  0.00000000E+00
  11     4   0.35856220E-04  0.00000000E+00
  11     5   0.61446293E-06  0.00000000E+00
  11     6   0.92611202E-08  0.00000000E+00
  11     7   0.12912030E-09  0.00000000E+00
  11     8   0.17190388E-11  0.00000000E+00
  11     9   0.22299245E-13  0.00000000E+00
  11    10   0.29090577E-15  0.00000000E+00
  12     1   0.93080672E+00  0.00000000E+00
  12     2   0.66712647E-01  0.00000000E+00
  12     3   0.24185457E-02  0.00000000E+00
  12     4   0.60843828E-04  0.00000000E+00
  12     5   0.12233304E-05  0.00000000E+00
  12     6   0.21319927E-07  0.00000000E+00
  12     7   0.33886328E-09  0.00000000E+00
  12     8   0.50767150E-11  0.00000000E+00
  12     9   0.73261471E-13  0.00000000E+00
  12    10   0.10542698E-14  0.00000000E+00
  13     1   0.91862943E+00  0.00000000E+00
  13     2   0.77933952E-01  0.00000000E+00
  13     3   0.33359021E-02  0.00000000E+00
  13     4   0.98375380E-04  0.00000000E+00
  13     5   0.22944990E-05  0.00000000E+00
  13     6   0.45837141E-07  0.00000000E+00
  13     7   0.82510482E-09  0.00000000E+00
  13     8   0.13841640E-10  0.00000000E+00
  13     9   0.22137558E-12  0.00000000E+00
  13    10   0.35033110E-14  0.00000000E+00
  14     1   0.90571779E+00  0.00000000E+00
  14     2   0.89656309E-01  0.00000000E+00
  14     3   0.44691097E-02  0.00000000E+00
  14     4   0.15261252E-03  0.00000000E+00
  14     5   0.40873763E-05  0.00000000E+00
  14     6   0.92841704E-07  0.00000000E+00
  14     7   0.18808358E-08  0.00000000E+00
  14     8   0.35159028E-10  0.00000000E+00
  14     9   0.62085693E-12  0.00000000E+00
  14    10   0.10771886E-13  0.00000000E+00
  15     1   0.89214059E+00  0.00000000E+00
  15     2   0.10178509E+00  0.00000000E+00
  15     3   0.58387610E-02  0.00000000E+00
  15     4   0.22841547E-03  0.00000000E+00
  15     5   0.69607364E-05  0.00000000E+00
  15     6   0.17842880E-06  0.00000000E+00
  15     7   0.40437645E-08  0.00000000E+00
  15     8   0.83834229E-10  0.00000000E+00
  15     9   0.16284175E-11  0.00000000E+00
  15    10   0.30881328E-13  0.00000000E+00
  16     1   0.87796809E+00  0.00000000E+00
  16     2   0.11422600E+00  0.00000000E+00
  16     3   0.74628673E-02  0.00000000E+00
  16     4   0.33130568E-03  0.00000000E+00
  16     5   0.11393185E-04  0.00000000E+00
  16     6   0.32730747E-06  0.00000000E+00
  16     7   0.82513813E-08  0.00000000E+00
  16     8   0.18885208E-09  0.00000000E+00
  16     9   0.40203078E-11  0.00000000E+00
  16    10   0.83080037E-13  0.00000000E+00
  17     1   0.86327138E+00  0.00000000E+00
  17     2   0.12688624E+00  0.00000000E+00
  17     3   0.93563860E-02  0.00000000E+00
  17     4   0.46739729E-03  0.00000000E+00
  17     5   0.18002817E-04  0.00000000E+00
  17     6   0.57593202E-06  0.00000000E+00
  17     7   0.16064549E-07  0.00000000E+00
  17     8   0.40411936E-09  0.00000000E+00
  17     9   0.93946374E-11  0.00000000E+00
  17    10   0.21091340E-12  0.00000000E+00
  18     1   0.84812172E+00  0.00000000E+00
  18     2   0.13967557E+00  0.00000000E+00
  18     3   0.11530839E-01  0.00000000E+00
  18     4   0.64329860E-03  0.00000000E+00
  18     5   0.27564688E-04  0.00000000E+00
  18     6   0.97618682E-06  0.00000000E+00
  18     7   0.29975731E-07  0.00000000E+00
  18     8   0.82532261E-09  0.00000000E+00
  18     9   0.20879003E-10  0.00000000E+00
  18    10   0.50770012E-12  0.00000000E+00
  19     1   0.83259002E+00  0.00000000E+00
  19     2   0.15250729E+00  0.00000000E+00
  19     3   0.13994033E-01  0.00000000E+00
  19     4   0.86598637E-03  0.00000000E+00
  19     5   0.41024684E-04  0.00000000E+00
  19     6   0.15995367E-05  0.00000000E+00
  19     7   0.53816272E-07  0.00000000E+00
  19     8   0.16152106E-08  0.00000000E+00
  19     9   0.44316175E-10  0.00000000E+00
  19    10   0.11636746E-11  0.00000000E+00
  20     1   0.81674623E+00  0.00000000E+00
  20     2   0.16529909E+00  0.00000000E+00
  20     3   0.16749876E-01  0.00000000E+00
  20     4   0.11426571E-02  0.00000000E+00
  20     5   0.59508404E-04  0.00000000E+00
  20     6   0.25414940E-05  0.00000000E+00
  20     7   0.93273160E-07  0.00000000E+00
  20     8   0.30399307E-08  0.00000000E+00
  20     9   0.90162647E-10  0.00000000E+00
  20    10   0.25490684E-11  0.00000000E+00
  21     1   0.80065891E+00  0.00000000E+00
  21     2   0.17797381E+00  0.00000000E+00
  21     3   0.19798306E-01  0.00000000E+00
  21     4   0.14805603E-02  0.00000000E+00
  21     5   0.84323832E-04  0.00000000E+00
  21     6   0.39261925E-05  0.00000000E+00
  21     7   0.15651915E-06  0.00000000E+00
  21     8   0.55191818E-08  0.00000000E+00
  21     9   0.17640182E-09  0.00000000E+00
  21    10   0.53539595E-11  0.00000000E+00
  22     1   0.78439469E+00 -0.16582652E-50
  22     2   0.19046005E+00 -0.12894531E-47
  22     3   0.23135304E-01 -0.10629079E-44
  22     4   0.18868200E-02 -0.17321428E-41
  22     5   0.11695682E-03 -0.21600590E-39
  22     6   0.59108016E-05 -0.72981058E-37
  22     7   0.25495111E-06 -0.59269411E-34
  22     8   0.96927942E-08 -0.43400438E-32
  22     9   0.33283680E-09 -0.18081104E-29
  22    10   0.10813631E-10 -0.48286363E-27
  23     1   0.76801794E+00 -0.33132555E-49
  23     2   0.20269263E+00 -0.46265043E-46
  23     3   0.26753013E-01 -0.32819724E-43
  23     4   0.23682502E-02 -0.15258935E-40
  23     5   0.15905865E-03 -0.52072705E-38
  23     6   0.86894735E-05 -0.16776575E-35
  23     7   0.40402025E-06 -0.32947487E-33
  23     8   0.16505814E-07 -0.57926812E-31
  23     9   0.60717551E-09 -0.89634511E-29
  23    10   0.21056879E-10 -0.14450067E-26
  24     1   0.75159036E+00 -0.34317196E-48
  24     2   0.21461297E+00 -0.44979787E-45
  24     3   0.30639927E-01 -0.29025457E-42
  24     4   0.29311717E-02 -0.12225503E-39
  24     5   0.21242547E-03 -0.37694305E-37
  24     6   0.12496487E-04 -0.87525147E-35
  24     7   0.62412524E-06 -0.15658455E-32
  24     8   0.27313191E-07 -0.22629675E-30
  24     9   0.10733386E-08 -0.24959233E-28
  24    10   0.39623059E-10 -0.14288413E-26
  25     1   0.73517074E+00 -0.24640421E-47
  25     2   0.22616930E+00 -0.29435942E-44
  25     3   0.34781160E-01 -0.17064792E-41
  25     4   0.35812355E-02 -0.63439593E-39
  25     5   0.27896946E-03 -0.16772954E-36
  25     6   0.17608247E-04 -0.33023100E-34
  25     7   0.94152582E-06 -0.49411236E-32
  25     8   0.44003701E-07 -0.55077278E-30
  25     9   0.18423912E-08 -0.40615909E-28
  25    10   0.72200003E-10 -0.14128568E-26
  26     1   0.71881468E+00 -0.13334772E-46
  26     2   0.23731680E+00 -0.14449573E-43
  26     3   0.39158773E-01 -0.75070006E-41
  26     4   0.43232596E-02 -0.24653578E-38
  26     5   0.36068250E-03 -0.56698003E-36
  26     6   0.24343814E-04 -0.95324822E-34
  26     7   0.13892220E-05 -0.11779626E-31
  26     8   0.69140812E-07 -0.10266455E-29
  26     9   0.30764090E-08 -0.55938866E-28
  26    10   0.12763696E-09 -0.13970510E-26
  27     1   0.70257441E+00 -0.58070977E-46
  27     2   0.24801758E+00 -0.57128354E-43
  27     3   0.43752150E-01 -0.26671813E-40
  27     4   0.51610838E-02 -0.77786613E-38
  27     5   0.45959298E-03 -0.15660244E-35
  27     6   0.33063681E-04 -0.22607578E-33
  27     7   0.20077328E-05 -0.23355130E-31
  27     8   0.10611591E-06 -0.16492996E-29
  27     9   0.50054190E-08 -0.70933416E-28
  27    10   0.21928185E-09 -0.13814221E-26
  28     1   0.68649868E+00 -0.21299354E-45
  28     2   0.25824057E+00 -0.19074775E-42
  28     3   0.48538405E-01 -0.80347643E-40
  28     4   0.60974470E-02 -0.20901158E-37
  28     5   0.57771696E-03 -0.37121344E-35
  28     6   0.44166579E-04 -0.46484296E-33
  28     7   0.28457012E-05 -0.40892071E-31
  28     8   0.15930673E-06 -0.24142128E-29
  28     9   0.79473081E-08 -0.85604795E-28
  28    10   0.36667767E-09 -0.13659681E-26
  29     1   0.67063262E+00 -0.67967788E-45
  29     2   0.26796138E+00 -0.55594722E-42
  29     3   0.53492812E-01 -0.21211539E-39
  29     4   0.71338904E-02 -0.49608247E-37
  29     5   0.71700540E-03 -0.78231860E-35
  29     6   0.58084159E-04 -0.85992349E-33
  29     7   0.39602478E-05 -0.65566704E-31
  29     8   0.23423126E-06 -0.33169537E-29
  29     9   0.12330256E-07 -0.99958164E-28
  29    10   0.59762668E-09 -0.13506869E-26
  30     1   0.65501777E+00 -0.19331971E-44
  30     2   0.27716196E+00 -0.14496835E-41
  30     3   0.58589248E-01 -0.50387644E-39
  30     4   0.82706881E-02 -0.10647498E-36
  30     5   0.87928882E-03 -0.15040569E-34
  30     6   0.75273529E-04 -0.14679301E-32
  30     7   0.54169976E-05 -0.98508262E-31
  30     8   0.33768511E-06 -0.43531808E-29
  30     9   0.18716843E-07 -0.11399861E-27
  30    10   0.95059161E-09 -0.13355766E-26
  31     1   0.63969200E+00 -0.49937082E-44
  31     2   0.28583034E+00 -0.34471344E-41
  31     3   0.63800628E-01 -0.10965327E-38
  31     4   0.95068076E-02 -0.21067528E-36
  31     5   0.10662215E-02 -0.26877414E-34
  31     6   0.96207692E-04 -0.23533947E-32
  31     7   0.72897115E-05 -0.14080007E-30
  31     8   0.47784833E-06 -0.55186404E-29
  31     9   0.27828540E-07 -0.12773116E-27
  31    10   0.14773511E-08 -0.13206354E-26
  32     1   0.62468962E+00 -0.11888169E-43
  32     2   0.29396020E+00 -0.75840030E-41
  32     3   0.69099329E-01 -0.22184778E-38
  32     4   0.10839899E-01 -0.38990548E-36
  32     5   0.12792271E-02 -0.45265102E-34
  32     6   0.12136406E-03 -0.35883794E-32
  32     7   0.96594670E-05 -0.19348067E-30
  32     8   0.66434662E-06 -0.68091658E-29
  32     9   0.40568802E-07 -0.14116074E-27
  32    10   0.22457641E-08 -0.13058614E-26
  33     1   0.61004143E+00 -0.26390171E-43
  33     2   0.30155042E+00 -0.15619200E-40
  33     3   0.74457594E-01 -0.42212816E-38
  33     4   0.12266312E-01 -0.68254973E-36
  33     5   0.15194470E-02 -0.72596941E-34
  33     6   0.15121134E-03 -0.52520988E-32
  33     7   0.12613350E-04 -0.25754488E-30
  33     8   0.90825173E-06 -0.82206751E-29
  33     9   0.58042569E-07 -0.15429224E-27
  33    10   0.33424307E-08 -0.12912526E-26
  34     1   0.59577481E+00 -0.55150202E-43
  34     2   0.30860470E+00 -0.30396850E-40
  34     3   0.79847907E-01 -0.76238460E-38
  34     4   0.13781141E-01 -0.11400480E-35
  34     5   0.17876937E-02 -0.11176931E-33
  34     6   0.18619512E-03 -0.74305520E-32
  34     7   0.16242644E-04 -0.33394487E-30
  34     8   0.12220069E-05 -0.97491706E-29
  34     9   0.81569608E-07 -0.16713047E-27
  34    10   0.48749694E-08 -0.12768073E-26
  35     1   0.58191388E+00 -0.10935420E-42
  35     2   0.31513099E+00 -0.56329548E-40
  35     3   0.85243329E-01 -0.13165676E-37
  35     4   0.15378291E-01 -0.18294543E-35
  35     5   0.20844108E-02 -0.16622033E-33
  35     6   0.22672265E-03 -0.10216166E-31
  35     7   0.20640526E-04 -0.42359120E-30
  35     8   0.16192657E-05 -0.11390737E-28
  35     9   0.11268892E-06 -0.17968015E-27
  35    10   0.69735754E-08 -0.12625236E-26
  36     1   0.56847962E+00 -0.20707663E-42
  36     2   0.32114105E+00 -0.10002633E-39
  36     3   0.90617799E-01 -0.21869931E-37
  36     4   0.17050568E-01 -0.28361724E-35
  36     5   0.24096400E-02 -0.23996616E-33
  36     6   0.27314728E-03 -0.13707449E-31
  36     7   0.25899311E-04 -0.52735386E-30
  36     8   0.21146349E-05 -0.13141538E-28
  36     9   0.15315140E-06 -0.19194596E-27
  36    10   0.97914902E-08 -0.12483996E-26
  37     1   0.55549005E+00 -0.37652459E-42
  37     2   0.32664997E+00 -0.17109040E-39
  37     3   0.95946392E-01 -0.35116878E-37
  37     4   0.18789786E-01 -0.42668571E-35
  37     5   0.27629968E-02 -0.33763497E-33
  37     6   0.32575317E-03 -0.18008650E-31
  37     7   0.32107309E-04 -0.64606325E-30
  37     8   0.27233193E-05 -0.14997821E-28
  37     9   0.20489811E-06 -0.20393251E-27
  37    10   0.13504006E-07 -0.12344337E-26
  38     1   0.54296045E+00 -0.66040171E-42
  38     2   0.33167565E+00 -0.28311300E-39
  38     3   0.10120553E+00 -0.54728305E-37
  38     4   0.20586883E-01 -0.62524674E-35
  38     5   0.31436554E-02 -0.46449865E-33
  38     6   0.38474074E-03 -0.23229435E-31
  38     7   0.39345390E-04 -0.78051116E-30
  38     8   0.34606689E-05 -0.16955908E-28
  38     9   0.27002202E-06 -0.21564432E-27
  38    10   0.18305664E-07 -0.12206240E-26
  39     1   0.53090349E+00 -0.11216545E-41
  39     2   0.33623835E+00 -0.45489142E-39
  39     3   0.10637315E+00 -0.83063434E-37
  39     4   0.22432056E-01 -0.89514627E-35
  39     5   0.35503433E-02 -0.62650240E-33
  39     6   0.45021343E-03 -0.29484565E-31
  39     7   0.47683371E-04 -0.93145176E-30
  39     8   0.43416362E-05 -0.19012198E-28
  39     9   0.35071183E-06 -0.22708588E-27
  39    10   0.24405382E-07 -0.12069688E-26
  40     1   0.51932947E+00 -0.18508991E-41
  40     2   0.34036025E+00 -0.71189998E-39
  40     3   0.11142883E+00 -0.12312680E-36
  40     4   0.24314894E-01 -0.12553128E-34
  40     5   0.39813446E-02 -0.83029214E-33
  40     6   0.52216628E-03 -0.36893587E-31
  40     7   0.57176365E-04 -0.10996025E-29
  40     8   0.53801583E-05 -0.21163168E-28
  40     9   0.44917729E-06 -0.23826159E-27
  40    10   0.32019369E-07 -0.11934663E-26
  41     1   0.50824652E+00 -0.29758642E-41
  41     2   0.34406502E+00 -0.10880442E-38
  41     3   0.11635389E+00 -0.17868856E-36
  41     4   0.26224516E-01 -0.17281019E-34
  41     5   0.44345136E-02 -0.10832399E-32
  41     6   0.60047680E-03 -0.45580534E-31
  41     7   0.67861233E-04 -0.12856452E-29
  41     8   0.65884833E-05 -0.23405368E-28
  41     9   0.56755701E-06 -0.24917580E-27
  41    10   0.41361847E-07 -0.11801149E-26
  42     1   0.49766079E+00 -0.46732228E-41
  42     2   0.34737740E+00 -0.16277295E-38
  42     3   0.12113141E+00 -0.25441756E-36
  42     4   0.28149712E-01 -0.23396517E-34
  42     5   0.49072965E-02 -0.13934674E-32
  42     6   0.68489840E-03 -0.55673634E-31
  42     7   0.79753287E-04 -0.14902266E-29
  42     8   0.79764658E-05 -0.25735420E-28
  42     9   0.70781066E-06 -0.25983279E-27
  42    10   0.52633789E-07 -0.11669129E-26
  43     1   0.48757666E+00 -0.39009977E-40
  43     2   0.35032286E+00 -0.14969679E-38
  43     3   0.12574625E+00 -0.35021406E-36
  43     4   0.30079074E-01 -0.31323050E-34
  43     5   0.53967606E-02 -0.86871657E-29
  43     6   0.77505678E-03 -0.27481267E-26
  43     7   0.92843415E-04 -0.73517044E-24
  43     8   0.95508609E-05 -0.16866869E-21
  43     9   0.87159938E-06 -0.27023678E-27
  43    10   0.66010099E-07 -0.11538586E-26
  44     1   0.47799694E+00 -0.29157976E-39
  44     2   0.35292724E+00 -0.40264649E-36
  44     3   0.13018506E+00 -0.32077090E-33
  44     4   0.32001129E-01 -0.17106022E-30
  44     5   0.58996318E-02 -0.51167428E-28
  44     6   0.87044938E-03 -0.13714457E-25
  44     7   0.10709574E-03 -0.21935609E-23
  44     8   0.11314649E-04  0.22072887E-23
  44     9   0.10601592E-05 -0.21176099E-22
  44    10   0.81625838E-07 -0.11409503E-26
  45     1   0.46892306E+00 -0.26307608E-38
  45     2   0.35521645E+00 -0.33918566E-35
  45     3   0.13443616E+00 -0.20717741E-32
  45     4   0.33904457E-01 -0.76440688E-30
  45     5   0.64123366E-02 -0.18686740E-27
  45     6   0.97044796E-03 -0.29899993E-25
  45     7   0.12244595E-03 -0.21589276E-23
  45     8   0.13266424E-04  0.17138486E-21
  45     9   0.12741742E-05 -0.42156118E-22
  45    10   0.99562303E-07 -0.52801944E-23
  46     1   0.46035525E+00 -0.14487997E-37
  46     2   0.35721620E+00 -0.15579721E-34
  46     3   0.13848957E+00 -0.76880029E-32
  46     4   0.35777801E-01 -0.22374488E-29
  46     5   0.69310501E-02 -0.40458968E-27
  46     6   0.10743044E-02 -0.40242630E-25
  46     7   0.13880043E-03 -0.65803141E-24
  46     8   0.15399879E-04  0.16915811E-21
  46     9   0.15136559E-05 -0.83875007E-22
  46    10   0.11983388E-06 -0.13117474E-22
  47     1   0.45229272E+00 -0.56448052E-37
  47     2   0.35895174E+00 -0.51452786E-34
  47     3   0.14233680E+00 -0.21045405E-31
  47     4   0.37610171E-01 -0.49056472E-29
  47     5   0.74517474E-02 -0.65066538E-27
  47     6   0.11811593E-02 -0.50543076E-25
  47     7   0.15603618E-03  0.83508913E-24
  47     8   0.17703418E-04 -0.17218433E-21
  47     9   0.17778378E-05 -0.16769308E-21
  47    10   0.14237665E-06 -0.20896939E-22
  48     1   0.44473383E+00 -0.17380280E-36
  48     2   0.36044768E+00 -0.13631303E-33
  48     3   0.14597086E+00 -0.46936638E-31
  48     4   0.39390929E-01 -0.89049050E-29
  48     5   0.79702568E-02 -0.97704869E-27
  48     6   0.12900539E-02 -0.55124593E-25
  48     7   0.17400171E-03 -0.21459364E-23
  48     8   0.20159924E-04 -0.17107688E-21
  48     9   0.20650923E-05 -0.20844451E-21
  48    10   0.16703973E-06 -0.25912618E-22
  49     1   0.43767627E+00 -0.33714172E-36
  49     2   0.36172774E+00 -0.12513094E-33
  49     3   0.14938603E+00  0.55834438E-31
  49     4   0.41109870E-01  0.14313068E-27
  49     5   0.84823155E-02  0.29753504E-25
  49     6   0.13999440E-02  0.20177851E-22
  49     7   0.19251873E-03  0.26821557E-20
  49     8   0.22746699E-04 -0.50602577E-21
  49     9   0.23728780E-05 -0.20671813E-21
  49    10   0.19358025E-06 -0.30857295E-22
  50     1   0.43111715E+00  0.91238898E-36
  50     2   0.36281465E+00  0.21243590E-32
  50     3   0.15257783E+00  0.17447571E-29
  50     4   0.42757285E-01  0.75882852E-27
  50     5   0.89836250E-02  0.21720210E-24
  50     6   0.15097163E-02  0.40008823E-22
  50     7   0.21138480E-03  0.26547583E-20
  50     8   0.25435605E-04 -0.15175663E-20
  50     9   0.26977241E-05 -0.24702442E-21
  50    10   0.22166257E-06 -0.46305124E-22
  51     1   0.42505321E+00 -0.63132027E-30
  51     2   0.36372999E+00 -0.10100981E-26
  51     3   0.15554282E+00 -0.80858701E-24
  51     4   0.44324016E-01 -0.43178715E-21
  51     5   0.94699061E-02 -0.17303922E-18
  51     6   0.16182069E-02  0.59479343E-22
  51     7   0.23037676E-03  0.53292907E-20
  51     8   0.28193396E-04 -0.25202731E-20
  51     9   0.30352558E-05 -0.20282078E-21
  51    10   0.25086239E-06 -0.66874092E-22
  52     1   0.41948087E+00  0.10063275E-26
  52     2   0.36449407E+00  0.16121522E-23
  52     3   0.15827849E+00  0.64162271E-21
  52     4   0.45801501E-01  0.34457323E-18
  52     5   0.99369523E-02 -0.34521544E-18
  52     6   0.17242206E-02  0.10888215E-21
  52     7   0.24925486E-03  0.52529879E-20
  52     8   0.30982259E-04 -0.28344913E-20
  52     9   0.33802653E-05 -0.24428790E-21
  52    10   0.28067565E-06 -0.97711696E-22
  53     1   0.41439642E+00  0.55279028E-26
  53     2   0.36512585E+00  0.56254254E-23
  53     3   0.16078312E+00  0.32231295E-20
  53     4   0.47181809E-01  0.10337227E-17
  53     5   0.10380681E-01 -0.51653262E-18
  53     6   0.18265514E-02  0.15739310E-21
  53     7   0.26776751E-03  0.51760214E-20
  53     8   0.33760547E-04 -0.41643152E-20
  53     9   0.37268269E-05 -0.15862903E-21
  53    10   0.31053227E-06 -0.12820465E-21
  54     1   0.40979608E+00  0.20594774E-25
  54     2   0.36564284E+00  0.19294712E-22
  54     3   0.16305568E+00  0.70717993E-20
  54     4   0.48457660E-01  0.13737959E-17
  54     5   0.10797184E-01 -0.68712978E-18
  54     6   0.19240038E-02 -0.43038244E-19
  54     7   0.28565654E-03  0.50953509E-20
  54     8   0.36483696E-04 -0.48017582E-20
  54     9   0.40684545E-05 -0.24293641E-21
  54    10   0.33981414E-06 -0.15835648E-21
  55     1   0.40567611E+00  0.59731834E-25
  55     2   0.36606107E+00  0.44137735E-22
  55     3   0.16509566E+00  0.12181375E-19
  55     4   0.49622452E-01  0.13652334E-17
  55     5   0.11182767E-01 -0.59736862E-18
  55     6   0.20154136E-02 -0.10763924E-18
  55     7   0.30266273E-03  0.77100654E-20
  55     8   0.39105295E-04 -0.61121022E-20
  55     9   0.43982966E-05 -0.32673841E-21
  55    10   0.36787649E-06 -0.18817100E-21
  56     1   0.40203288E+00  0.13784707E-24
  56     2   0.36639501E+00  0.81659794E-22
  56     3   0.16690296E+00  0.17247023E-19
  56     4   0.50670261E-01  0.17036596E-17
  56     5   0.11534000E-01 -0.76823108E-18
  56     6   0.20996685E-02 -0.15014454E-18
  56     7   0.31853149E-03  0.21813209E-20
  56     8   0.41578286E-04 -0.47102210E-20
  56     9   0.47093602E-05 -0.41001110E-21
  56    10   0.39407170E-06 -0.21238764E-21
  57     1   0.39886296E+00  0.27172269E-24
  57     2   0.36665757E+00  0.13254068E-21
  57     3   0.16847784E+00  0.23564790E-19
  57     4   0.51595858E-01  0.20399685E-17
  57     5   0.11847748E-01 -0.93843897E-18
  57     6   0.21757280E-02 -0.19249392E-18
  57     7   0.33301862E-03  0.21270800E-20
  57     8   0.43856259E-04 -0.46774800E-20
  57     9   0.49947535E-05 -0.57667639E-21
  57    10   0.41777423E-06 -0.25212606E-21
  58     1   0.39616320E+00  0.47999306E-24
  58     2   0.36686004E+00  0.20069193E-21
  58     3   0.16982074E+00  0.31122824E-19
  58     4   0.52394701E-01  0.20274419E-17
  58     5   0.12121205E-01 -0.10216772E-17
  58     6   0.22426415E-02 -0.23444411E-18
  58     7   0.34589580E-03  0.20735216E-20
  58     8   0.45894787E-04 -0.46466780E-20
  58     9   0.52479361E-05 -0.82676875E-21
  58    10   0.43840529E-06 -0.29147982E-21
  59     1   0.39393074E+00  0.78515230E-24
  59     2   0.36701207E+00  0.28674664E-21
  59     3   0.17093223E+00  0.38617629E-19
  59     4   0.53062940E-01  0.20151937E-17
  59     5   0.12351927E-01 -0.84513357E-18
  59     6   0.22995653E-02 -0.27620108E-18
  59     7   0.35695588E-03  0.20205938E-20
  59     8   0.47652763E-04 -0.46198778E-20
  59     9   0.54629643E-05 -0.12429488E-20
  59    10   0.45545603E-06 -0.34098123E-21
  60     1   0.39216309E+00  0.12089587E-23
  60     2   0.36712170E+00  0.39134368E-21
  60     3   0.17181295E+00  0.45399050E-19
  60     4   0.53597412E-01  0.13106309E-17
